ID_REF,GSM3446059,GSM3446060,GSM3446061,GSM3446062,GSM3446063,GSM3446064,GSM3446065,GSM3446066,GSM3446067,GSM3446068,GSM3446069,GSM3446070
A_24_P24142,22.99196714,1.863071019,13.33670528,11.97979653,4.477772401,1.3465098,22.75820708,22.57351222,12.21071267,39.89364388,15.18555045,7.972044703
A_24_P241792,0.666501931,0.294525877,0.633618867,0.609679038,0.346208776,0.510900152,0.461558782,0.423212399,0.23216891,0.527837242,0.679552986,0.3318233
A_24_P241815,0.205586381,0.279250583,0.321446088,0.172218926,0.291815536,0.436935915,0.293147793,0.257437477,0.295989315,0.401884433,0.175291543,0.220669753
A_24_P242036,1.706141379,2.534627082,1.698560105,1.664468041,2.681389498,3.290993096,1.997739207,1.95165088,1.639394315,2.079038248,1.586721577,1.932062052
A_24_P242132,0.740109767,0.543085142,0.52993334,0.781644322,0.435872715,0.791186953,0.60848445,0.620025532,0.377516708,0.979316247,0.569619997,0.443266949
A_24_P242299,31.72910672,5.379997864,36.90808553,36.23060018,13.53104727,1.782945248,38.98765559,53.84459399,44.77411465,34.01009192,65.7891925,32.46935903
A_24_P242361,1.187116332,0.453986216,1.626974681,0.880708912,0.213335358,0.412211369,1.063846251,1.946821483,1.4072898,1.190253491,1.343056893,0.711642659
A_24_P242581,0.060974296,0.249026469,0.074004474,0.059001089,0.182355611,0.433001131,0.050226515,0.044771175,0.062490933,0.04082202,0.046619877,0.065723153
A_24_P242609,5.824839106,0.885212642,5.679318416,5.183370072,2.808808564,1.077987007,6.460853669,6.766444718,5.269704994,7.136176015,7.142039436,4.686482839
A_24_P242646,0.064652143,0.261658875,0.078714084,0.062617651,0.194316862,0.459364094,0.053455767,0.047905563,0.066731179,0.043894175,0.050203439,0.070401501
A_24_P242688,14.45079541,2.47984715,8.426781397,7.404721114,3.415436335,0.964826614,9.80832851,8.422398283,5.046136737,19.55787877,5.836814829,3.730082656
A_24_P242820,3.29287649,0.24052324,3.797686459,2.863223123,1.114008167,0.415990907,4.440207505,5.026986449,2.938135844,4.29953846,4.345603058,2.086947344
A_24_P243396,0.385998461,1.032506884,0.647125979,0.782108967,0.604596893,1.343260439,0.454786174,0.262647781,0.467422051,0.588017721,0.351134364,0.602251255
A_24_P24371,0.071573225,0.286531191,0.192980155,0.089985478,0.185001516,0.427978136,0.16046169,0.07257391,0.2599528,0.038350601,0.060526259,0.061801943
A_24_P243741,0.085020526,0.299755826,0.089575562,0.071369407,0.215076142,0.647466296,0.052600915,0.046959244,0.065759138,0.04208436,0.04813078,0.068000431
A_24_P243749,0.102349623,0.236597855,0.071380133,0.079294505,0.414803422,0.411363587,0.055337758,0.05943061,0.05636057,0.036969337,0.123999482,0.237792184
A_24_P243776,6.050900242,3.322683554,6.873479945,7.0849192,5.625972887,1.862169117,5.025501251,8.185088411,6.953050173,4.252104933,8.788763467,7.34726953
A_24_P244100,2.986328764,1.068807369,2.068352387,2.383869069,1.416456631,0.402886062,2.348409829,2.177795518,1.596722607,2.888667396,1.910926515,1.792794714
A_24_P244162,1.107480771,1.373266209,0.944753118,0.889540631,0.647207464,0.444003422,0.924927118,0.956525868,0.663949689,1.622221556,0.676561131,0.710482599
A_24_P244356,14.20394132,15.35607067,11.52437815,15.14205176,15.51352684,15.07787801,11.41539598,9.450706605,9.335055501,14.54962233,7.915801856,9.274354031
A_24_P244410,3.84846973,1.247860636,2.945594831,2.586540354,1.353136546,1.354223763,2.834945892,2.684161355,1.937689086,5.588094816,1.621609336,1.966362353
A_24_P24444,0.18340349,0.267693442,0.088221592,0.106167412,0.199380331,0.466273421,0.130405218,0.086185071,0.104553488,0.044071732,0.10275963,0.071009482
A_24_P244442,2.953981314,0.957792095,1.963646261,2.235446471,0.797651658,0.47902455,3.014268223,2.487518577,1.52016055,6.104137668,1.680902565,1.154987053
A_24_P244470,1.585071479,0.65374658,0.910221923,1.013862618,0.471858272,1.354166252,1.493876651,1.161609768,1.159360566,1.906540661,1.037563253,0.669727958
A_24_P244699,0.4225327,0.281704282,0.232182155,0.282831047,0.530098014,0.83218286,0.494177558,0.461441959,0.243626707,0.661666113,0.28902997,0.351070432
A_24_P244706,0.07054734,0.292055063,0.099813156,0.069167748,0.20956747,0.502583739,0.0522083,0.046520777,0.065217127,0.041592061,0.047611418,0.067385056
A_24_P244944,0.068737215,0.27641312,0.445398622,0.066433452,0.206695445,0.484610141,0.054813763,0.059601192,0.068376411,0.044668004,0.051736096,0.11286307
A_24_P244952,0.615907073,0.261281105,0.453000108,0.305979266,0.18933598,0.442411778,0.524184537,0.884106657,0.605222488,0.704342235,0.494901802,0.347921804
A_24_P245108,0.455911309,0.396094233,0.168858616,0.398917909,0.345918937,0.505258993,0.372039524,0.365495716,0.394243097,0.493259657,0.285233354,0.197997703
A_24_P245246,30.23230975,44.25925924,31.36387696,30.87184927,36.91553853,39.76980271,28.96790208,26.86707575,30.78067576,32.24296249,29.88692368,32.94986388
A_24_P245298,9.118714143,4.87284489,7.042384512,9.617771827,8.160804039,2.332269168,10.64991713,6.923969166,5.804880227,10.47637789,8.900220014,6.620057739
A_24_P245322,1.724556984,2.659746409,1.57515751,2.103260432,1.856520184,1.267676562,1.444875113,1.068530275,1.216058582,1.248350502,1.203162803,2.194002242
A_24_P245358,61.53317799,3.247797988,34.27427633,27.90713274,8.064607389,1.37839428,44.90970997,40.02756085,24.50663336,86.00838437,23.4641192,18.30355529
A_24_P245379,0.087119489,0.218947184,0.121342589,0.263976773,0.160797836,1.024792601,0.102197131,0.085600896,0.098208704,0.033967254,0.19860659,0.060765463
A_24_P24570,0.06979246,0.283734797,0.0849471,0.066736646,0.208853612,0.484466059,0.05526916,0.045123078,0.063149223,0.041456045,0.047180745,0.06659213
A_24_P245815,0.092368426,0.296829915,0.088890053,0.070692173,0.213533229,0.513972758,0.053282405,0.047615777,0.066834856,0.042568427,0.048654026,0.1360446
A_24_P245838,0.367902631,0.685694307,0.769907463,0.108398643,0.207410178,0.482677071,0.234259588,0.730922105,0.623323396,0.254138332,0.288661459,0.619368879
A_24_P246107,0.064732454,0.264939508,0.078268646,0.061578067,0.189905869,0.445754232,0.051206171,0.045254946,0.062851457,0.078513775,0.046515618,0.064888472
A_24_P246173,2.444171808,1.02976099,1.467215759,1.881666758,1.742022913,1.309590989,1.854473086,1.299706392,1.084873993,3.486810599,1.162990055,1.223311658
A_24_P246196,0.053952365,0.273823107,0.116082226,0.071934038,0.155516084,0.369722949,0.137087905,0.07435697,0.050594417,0.033019368,0.078935807,0.052920408
A_24_P246293,0.161211124,0.390814771,0.204410073,0.121645377,0.370765446,0.438686678,0.148237977,0.80244776,0.101484999,0.140547305,0.073253916,0.10125661
A_24_P246351,1.753713284,0.511825808,1.739021718,1.853870667,1.76791996,0.445629332,2.54172844,1.180439498,1.320784706,2.673896086,2.785679536,1.551546623
A_24_P246467,2.008765283,0.878570108,2.266523312,2.090663683,1.052165317,0.51645695,2.269585439,1.923752231,2.110082052,2.113751678,2.309211476,1.617302113
A_24_P246518,0.05714811,0.231940297,0.069191336,0.054257598,0.167658206,0.397150851,0.044805281,0.039645062,0.142040298,0.035708182,0.040935122,0.057064064
A_24_P246636,0.052226325,0.211743076,0.063688292,0.05050649,0.154340437,0.367652959,0.040639552,0.046819619,0.05074129,0.037033738,0.072768052,0.101200723
A_24_P246692,69.87405687,6.491413239,64.24792698,56.36505118,22.19148027,2.169550849,68.74772178,69.78322174,49.31391887,82.73520832,53.79933742,35.87348499
A_24_P246777,0.079264133,0.285312073,0.108306317,0.066959186,0.207505805,0.478447523,0.107700436,0.050685293,0.071096892,0.045710043,0.052909977,0.073859884
A_24_P246841,0.057301408,0.229892324,0.159212995,0.147219532,0.242520516,0.399007785,0.11065729,0.058117897,0.164694456,0.035364508,0.067825214,0.172549237
A_24_P24685,1.011416661,2.771701319,1.252921415,1.204439201,1.855514146,3.705441889,1.653923,1.420760424,2.27542463,1.58230042,1.580374968,2.507668075
A_24_P246943,16.9315166,25.53818339,12.66518284,13.80324247,14.84652206,19.7674737,22.78212634,22.99967388,25.81221424,35.68531247,17.81603756,23.93151126
A_24_P246963,3.781303895,4.452349359,3.281288625,3.817710748,4.028057283,1.123300311,4.185788161,3.045332595,2.627345082,3.49282703,3.061037672,3.871094697
A_24_P247026,0.070066775,0.330245819,0.085443449,0.067662158,0.207146737,0.473994788,0.056585229,0.050398409,0.070331139,0.04520064,0.052103482,0.073509601
A_24_P247074,7.52579661,11.26311204,4.578532616,7.635176459,11.57284366,8.295143851,4.968544547,4.209507056,4.335036077,7.908570794,3.351203974,5.203257119
A_24_P247106,0.952785881,0.235033955,1.151726611,1.091688425,0.703146203,0.407490972,1.125524944,1.441870604,1.205355159,0.83262003,0.947865202,1.004752875
A_24_P24724,1.448802158,0.4385647,1.49308735,1.512112732,1.052145145,0.459727923,2.258024594,2.315878073,2.57579004,2.1551191,2.007692052,2.187883167
A_24_P247273,0.307421655,1.04693639,0.394857309,0.280288819,0.42109913,1.134727302,0.380965009,0.392680728,0.410800345,0.323925197,0.271258302,0.636679196
A_24_P247286,0.06202652,0.252336761,0.074988283,0.136900564,0.182620876,0.428509531,0.162001334,0.071475484,0.075347361,0.074881165,0.060426241,0.06250029
A_24_P247454,5.152756794,2.022185577,2.26674641,3.413806769,2.705187326,3.448525656,5.673905018,4.808172314,2.957990871,9.586777838,3.504251449,2.644672355
A_24_P247536,0.069973846,0.288445968,0.085808347,0.068019028,0.265314495,0.483413243,0.054616588,0.048813737,0.06833222,0.043629123,0.049962719,0.071167842
A_24_P24770,0.071465264,0.66567205,0.088787931,0.083921344,0.212140224,0.514127629,0.053427044,0.048002508,0.067518441,0.051077772,0.072259691,0.069949357
A_24_P247732,1.619011979,2.486693159,2.581981744,1.915519922,2.475593605,2.744121956,1.505867433,1.45710627,1.459491157,0.977501428,1.266721403,1.545688034
A_24_P24790,213.0453865,40.12156566,281.9360205,137.664198,61.83743188,29.15533511,260.2539049,288.4117237,208.8618227,217.0894039,130.6123947,79.12811585
A_24_P247902,0.065257621,0.44970019,0.079654352,0.178214645,0.231584082,0.457949716,0.049695716,0.044114538,0.061597406,0.073604674,0.077549431,0.093276502
A_24_P247978,0.124446434,0.28584378,0.08669625,0.067159616,0.207660108,0.477212388,0.213232389,0.074744478,0.071140385,0.132187879,0.052953994,0.074043105
A_24_P248053,30.12203637,27.49079265,31.24869421,30.20940785,30.6005844,14.96848495,30.35442627,24.34736939,23.63921135,26.68142842,28.95082589,28.40794958
A_24_P248185,0.945117594,0.269586975,0.661177713,0.970106727,0.903905439,0.44265079,1.523474265,0.952066892,0.520403489,2.323556619,0.683976091,0.630741253
A_24_P248240,0.057719676,0.238564255,0.070955661,0.229850387,0.170676697,0.408879149,0.043656501,0.038843742,0.054307027,0.034934275,0.040109784,0.056497769
A_24_P248606,3.255541434,0.212492643,2.720596496,2.775724149,0.38965391,0.367887561,3.960654346,3.880233307,3.260034879,3.648111438,4.678328605,1.611308123
A_24_P248741,0.704420939,0.886333637,0.690609651,0.756053127,0.668290236,0.439537298,0.494631835,0.607480709,0.558039326,0.620103204,0.589389106,0.572831308
A_24_P248863,0.224164636,0.215313771,0.203166156,0.153379566,0.154864331,0.371067281,0.109564482,0.22948297,0.078255985,0.33482313,0.424985139,0.142003825
A_24_P249253,0.064717882,0.263661568,0.078578384,0.061319893,0.192523305,0.45064491,0.095565772,0.046266263,0.064534677,0.041689532,0.072226271,0.114959532
A_24_P24972,0.051745672,0.210455818,0.063257704,0.050207851,0.153028217,0.365107295,0.040331266,0.036031162,0.050421345,0.032897613,0.037556072,0.078584157
A_24_P250227,0.678419451,0.72651568,0.574939214,0.788462229,0.646606108,1.071047798,0.431838358,0.325241104,0.488112736,0.870264433,0.38737853,0.651749104
A_24_P250335,14.70069442,5.390262379,8.557831066,10.5100192,7.272226831,2.712616878,11.69611422,8.785016525,6.300609514,18.0073003,6.631848731,7.312567314
A_24_P250499,6.67659255,2.262417994,6.131092624,5.187382309,3.260050019,1.243278601,6.354001806,7.130335694,5.688220929,8.112968011,5.210304541,4.150903233
A_24_P250507,0.068384909,0.274963419,0.083248922,0.065557175,0.205770975,0.477173986,0.052017937,0.045965875,0.064305725,0.042092599,0.047808402,0.067593531
A_24_P250535,5.694767333,1.129543632,3.849928893,4.820091722,3.345043332,0.506422339,4.78037899,5.370020888,4.704264569,5.994797827,5.663892565,4.569706475
A_24_P250650,19.47699225,8.852864868,17.24236063,20.24060488,16.67686611,3.594891429,21.35440803,20.6007649,18.87294162,19.5052421,29.80366817,20.87475702
A_24_P250765,0.06246795,0.258862412,0.076833597,0.060961702,0.185125932,0.442730417,0.04672858,0.041538228,0.05810721,0.037240088,0.042759613,0.060254617
A_24_P25080,7.964225112,9.687669852,10.02179759,8.358219809,9.521329258,5.636967697,7.040871438,10.04060989,10.12956559,7.701759109,7.703533815,9.461655283
A_24_P250815,0.058664819,0.24189992,0.111960287,0.065187732,0.23434615,0.413372208,0.105107316,0.041738889,0.129035774,0.095847346,0.099167053,0.061622986
A_24_P250922,0.056565127,0.229750738,0.069164196,0.096700778,0.168991021,0.398821972,0.045059974,0.040308838,0.056485407,0.037049033,0.042336015,0.059527248
A_24_P251221,3.543589531,2.056199006,5.410330026,5.228713421,5.175948634,0.47801573,4.302034218,5.468319354,5.1079422,4.021417993,5.728021072,5.610426704
A_24_P251381,0.308349113,0.21786611,0.12755282,0.23512051,0.157987355,0.37590148,0.323910087,0.228071708,0.233237764,0.397880941,0.213207368,0.148216267
A_24_P251534,3.224297579,2.252513886,2.451450108,3.432888025,1.981988374,0.494181908,3.098910524,3.00378697,1.998132148,3.066113706,2.58203633,2.074411343
A_24_P251599,0.064037429,0.319223242,0.077011633,0.061270961,0.190462991,0.458436875,0.053400905,0.047669473,0.06630138,0.043482328,0.049459998,0.069487597
A_24_P251661,0.452025009,0.56845628,0.494446969,0.424851305,0.447513249,0.743785717,0.308869324,0.343805112,0.413640542,0.392016396,0.448109961,0.290083672
A_24_P251688,11.48098407,5.975532159,8.615881454,9.445351591,8.1948526,2.116234645,10.02446126,8.681467898,6.908271582,12.40019068,7.328645601,8.25541648
A_24_P251734,0.060691517,0.244515784,0.073838456,0.097341242,0.18068671,0.421932172,0.04569657,0.040500527,0.056576706,0.036948664,0.042365332,0.064861761
A_24_P251841,0.502127432,0.213607973,0.341951258,0.492501151,0.155348531,0.369881128,0.612679829,0.643957312,0.374904903,0.842531132,0.558346687,0.26606667
A_24_P251950,0.057326778,0.229932866,0.077341878,0.054582512,0.169984181,0.399079091,0.04363356,0.03871692,0.054002051,0.03533268,0.049179095,0.107256739
A_24_P251962,14.95137642,5.010700127,11.48630603,12.03494464,6.522354247,3.375893753,14.98986308,11.07830686,8.374418404,15.00095038,11.37914219,8.240340772
A_24_P251969,0.062772797,0.25378141,0.076448892,0.059704439,0.187137683,0.436156411,0.046732985,0.041459801,0.057998042,0.037925166,0.043419532,0.061031168
A_24_P252043,2.292278921,0.329145642,2.06490971,2.608336676,1.701867748,0.392871685,2.242149848,1.971700194,1.631712677,2.424209699,1.730077097,2.130091199
A_24_P252078,2.347646192,0.243770119,2.587677452,1.03281014,0.937644893,0.414413699,3.83001064,2.132461655,1.418419623,5.165897435,3.118410817,1.222323873
A_24_P252130,13.72020089,38.85940753,13.43805095,14.94196518,18.91221845,55.7389299,15.7796664,10.57459643,11.91094026,15.98426498,10.30397076,13.56131806
A_24_P25234,1.269285447,0.221496745,1.05365722,0.577884748,0.582895028,0.381977536,1.041394019,1.247149166,0.833948362,1.307855997,0.974944352,0.877339312
A_24_P252364,0.071097828,0.290520123,0.088549582,0.068925675,0.215641163,0.504090112,0.053350811,0.047034224,0.065748118,0.042655217,0.048766931,0.069711298
A_24_P252462,0.139315743,0.280802133,0.129089235,0.335924401,0.20046246,0.478629426,0.193701039,0.21438169,0.063700023,0.118251935,0.122920479,0.203336343
A_24_P252497,43.65910649,27.54463614,29.28746663,37.94147867,38.14331692,11.23771101,53.33606924,55.95796529,44.14548537,51.67707469,59.34541224,35.50174418
A_24_P252575,4.245908849,0.840035545,2.821000262,3.787012282,2.31075291,0.477482247,3.487377643,3.148204155,2.203833298,3.461683678,2.957773955,2.197213407
A_24_P252780,0.684467502,0.218567803,0.495911917,0.469014002,0.155245236,0.372468932,0.524926065,0.546694073,0.321413203,0.676433891,0.301655188,0.143699824
A_24_P252794,0.866107088,0.288444168,0.527653568,0.608163551,0.254663676,0.485649877,0.63256928,1.001309709,0.576797653,1.122251216,0.64513113,0.325780103
A_24_P252846,0.897957121,0.880817642,1.181864032,0.989643991,0.567007176,0.472264926,1.372448772,1.734272498,1.359509422,1.279591088,2.127293067,1.228272255
A_24_P252945,0.121366974,0.352914008,0.265343773,0.056412419,0.533897093,0.841424651,0.188070281,0.049313997,0.254035038,0.046571127,0.14860968,0.253171393
A_24_P252973,1.361857922,0.355195301,0.700502498,0.737663946,0.173819374,0.409071689,1.058769047,1.017107212,0.516127963,1.601890174,0.635875223,0.391945645
A_24_P252996,0.079081903,0.252137306,0.178473589,0.162178041,0.184775989,0.43477654,0.074442752,0.059024123,0.061336557,0.039646401,0.04575852,0.063497971
A_24_P253003,0.194256799,0.260935312,0.195822928,0.276484058,0.190134007,0.444496603,0.15421485,0.0917729,0.063476148,0.320935303,0.112077004,0.168981861
A_24_P253215,10.4596705,1.387173901,7.442669124,7.001113037,4.434612358,0.660765813,10.67042992,12.2522109,7.740564595,15.59772807,9.776765164,6.877247659
A_24_P253251,4.144828475,0.447505246,3.093547959,2.726956903,1.033900515,0.723277125,4.322570218,3.863565884,2.563381133,6.299697261,2.813521133,1.567200258
A_24_P25326,0.390016293,0.355342142,0.529564949,0.460613947,0.215595848,0.364101477,0.387012401,0.630483841,0.516316497,0.335128596,0.547845752,0.422648636
A_24_P25346,15.19769158,2.46623863,9.883390201,9.235902864,4.533095955,1.132221747,12.20428525,9.846240646,7.289815998,14.5338861,7.709784846,6.168245985
A_24_P253723,0.945346283,5.017935755,1.383103251,1.274758131,3.798968369,8.120986556,1.16417073,0.987828317,1.779283551,1.065389576,1.027062964,1.883488598
A_24_P253755,0.467322401,1.804040341,0.674068167,0.602125261,1.037855988,0.52101514,0.250490275,0.926893977,1.013364111,0.516133758,0.745056289,1.141300043
A_24_P253780,0.147620962,0.966534041,0.217597321,0.233958849,0.443694508,0.720309132,0.223416168,0.043517123,0.174804448,0.040038868,0.128929249,0.222459775
A_24_P253818,1.155432251,6.368828837,1.77004348,2.523944173,3.753074686,4.991951785,0.94035555,0.770559678,2.063506239,0.815371367,0.951339012,1.868849808
A_24_P253827,6.129511921,7.344074531,5.711717398,6.844457518,5.935296903,8.465662653,6.711390024,6.788510215,5.524190227,9.609077935,6.473957075,5.132345168
A_24_P254084,0.120193785,0.252532259,0.253970476,0.141950939,0.184749197,0.438405469,0.184672288,0.195647381,0.202245401,0.168782672,0.16357286,0.187218408
A_24_P254177,4.941552952,5.899082558,4.369151706,3.777841043,4.245984486,3.436806912,3.792747952,2.900840354,2.952252669,4.447361877,2.553312818,3.413913962
A_24_P254278,0.436720724,0.242990531,0.432632724,0.456191066,0.461560862,0.413598684,0.374249502,0.419075649,0.256975068,0.414683629,0.287506763,0.299656464
A_24_P254346,5.081945135,0.264636341,4.650358696,2.846053141,1.179235303,0.448055701,6.66826482,5.532716496,3.344986991,5.729890226,2.540314291,1.606267308
A_24_P254506,0.05876382,0.239269432,0.071111717,0.055845839,0.172227055,0.407807694,0.046117304,0.040790132,0.056638544,0.036688169,0.042051897,0.058615767
A_24_P254551,1.125518991,0.266307414,0.545227736,0.757411998,0.502898254,0.469672067,0.915233909,0.782285289,0.536121427,1.217945097,0.745690414,0.478292807
A_24_P254705,4.549728637,6.112065483,5.030668063,4.529106299,5.408149375,2.325712234,4.522857681,4.945087333,4.753006254,4.370309945,4.414301591,5.638033304
A_24_P254744,0.062393705,0.256794196,0.07678559,0.059528857,0.187110834,0.54921565,0.050791715,0.044693555,0.063190251,0.040568872,0.046850927,0.065332506
A_24_P254833,0.066161323,0.266028405,0.08048497,0.065397577,0.255533386,0.527684093,0.071132052,0.045052782,0.103345079,0.041327855,0.046923648,0.100978972
A_24_P254850,0.075685587,0.258673075,0.078266113,0.062860641,0.192229519,0.75459643,0.051125976,0.045637567,0.117808693,0.041953791,0.047795132,0.067422106
A_24_P254949,0.130731019,0.862585488,0.116628898,0.2269335,0.528431088,1.133793065,0.285868824,0.108527789,0.113538516,0.220863849,0.237986048,0.260620053
A_24_P254965,1.576801988,4.69296207,2.250609409,1.903629082,2.777011593,3.525070717,1.583959667,1.840256835,1.701061853,1.285485022,1.855023586,1.9886973
A_24_P255005,0.060542623,0.245673389,0.0740248,0.058972996,0.181765084,0.426867757,0.048960802,0.04379769,0.061274019,0.345977351,0.045972407,0.064714567
A_24_P255100,0.060437693,0.247329409,0.073207527,0.058334557,0.179989394,0.427916229,0.058990306,0.04405315,0.061524179,0.040110785,0.045746954,0.064653102
A_24_P255114,0.068474802,0.330903831,0.08391914,0.065947748,0.305158271,1.51298638,0.07823396,0.096274144,0.08674138,0.069124637,0.108407419,0.078328737
A_24_P255218,3.960402883,4.691394102,2.771329401,3.545888324,4.101660833,2.09371707,3.101010906,2.183651761,2.200683846,2.542532649,2.321074291,2.920821716
A_24_P255233,0.069411504,0.279678043,0.121103545,0.117865941,0.45474176,0.485865062,0.053420341,0.047248194,0.066083889,0.04314262,0.049140297,0.070848121
A_24_P25530,0.169261246,0.29168134,0.087232799,0.069256438,0.310507409,0.49952999,0.053809943,0.048152626,0.067606558,0.206485417,0.049156558,0.088988591
A_24_P255303,5.437185691,0.268970788,3.075911724,4.15113658,0.879563346,0.458637715,4.997177973,4.245750223,3.377866006,6.821228068,3.35370037,2.656433505
A_24_P255314,0.151118166,0.258192357,0.073186324,0.277700485,0.240787716,0.588969937,0.294841948,0.212314823,0.278375355,0.259467222,0.23523832,0.385803651
A_24_P255384,0.058272742,0.235201342,0.070730408,0.055102707,0.172435019,0.405591522,0.045815641,0.040461371,0.056282998,0.044539556,0.042045628,0.058507403
A_24_P25544,0.058738083,0.237366789,0.071268447,0.055535266,0.264065513,0.408754381,0.046369951,0.040919491,0.056912288,0.052412582,0.042508239,0.05909711
A_24_P255471,0.066556621,0.27202829,0.080934847,0.063276271,0.198590911,0.464286102,0.05460122,0.047987052,0.06711182,0.043275131,0.049956541,0.069189897
A_24_P255473,8.369772447,2.18746874,5.405704313,8.004614918,4.624963885,1.241742472,6.999167334,6.9988845,5.683173265,10.4463106,6.28376575,6.924003241
A_24_P255483,0.066852666,0.276739177,0.082265424,0.064866697,0.201573054,0.477433763,0.055761435,0.049208931,0.069795252,0.044645637,0.051669857,0.072081957
A_24_P25550,0.059589502,0.240234524,0.072560656,0.056510059,0.341340972,0.465292778,0.045335625,0.040158848,0.056084437,0.077982294,0.041991022,0.058802475
A_24_P255654,3.620735275,1.008552834,2.284500566,2.098212069,1.190146886,0.41542061,4.247327926,3.748798547,2.517499863,7.406659423,3.489788732,2.742230609
A_24_P255845,0.842299474,1.752553226,1.229320096,1.180010789,1.215577166,1.683280727,0.911215252,0.949499461,1.617912179,0.752649573,1.132917079,1.340152891
A_24_P255874,0.243454623,0.219849476,0.12738522,0.05198558,0.253481506,0.378378154,0.481825215,0.219306579,0.381195819,0.384077059,0.357623365,0.492267295
A_24_P255986,0.055935577,0.224487808,0.067775384,0.053279166,0.165487402,0.389719088,0.042768992,0.037965776,0.052931744,0.034609238,0.039997039,0.055407635
A_24_P256018,0.334627473,0.631526115,0.929172995,0.289077775,0.969836628,0.818379624,0.339810303,0.266477716,0.352432408,0.433516828,0.294518303,0.376784964
A_24_P256037,250.7048334,70.40412236,180.2737215,176.9634492,108.2867038,74.09090753,258.2783669,245.8671703,189.7420199,290.5583289,178.5181561,159.8279597
A_24_P256063,13.41896504,0.720685868,6.402569019,7.960459447,2.395587152,1.244561351,10.96635594,8.617146432,5.816737504,18.69367355,6.286960941,4.945672129
A_24_P256155,1.17134349,5.021028799,1.358363633,1.462683715,3.053227097,7.860007559,2.168580051,1.471729263,1.985713383,1.792050012,1.571455087,2.392688687
A_24_P256243,0.306735191,1.066641082,0.283623268,0.261630402,0.666686561,2.064434721,0.379977211,0.330003058,0.448627014,0.210244534,0.280698411,0.415797359
A_24_P256307,26.47464805,4.150942939,17.06351547,18.94213443,10.5202822,2.205132889,18.63599961,15.00535868,10.55419398,26.88892177,12.22061682,14.37769799
A_24_P256337,2.181218051,1.134917281,2.693038771,2.794779959,1.883121387,0.369530231,2.485355454,4.084536287,3.210340672,2.5876023,3.336048123,2.638761388
A_24_P256380,0.072740583,0.298779341,0.545170423,0.071784919,0.214362552,0.520693524,0.052999241,0.047589958,0.069252886,0.042742924,0.048629548,0.068880948
A_24_P256404,0.05256372,0.659748331,0.089247465,0.090326186,0.166586166,0.626950845,0.097955438,0.078485176,0.111449218,0.133793988,0.150940996,0.128693795
A_24_P256415,0.267325024,0.469097332,0.158487043,0.151170831,0.195124927,0.455772473,0.052055352,0.103468132,0.089019524,0.060277584,0.173376456,0.105839437
A_24_P256512,0.06318415,0.256803701,0.076573032,0.059763427,0.423391056,0.438623344,0.050931535,0.1278554,0.108661992,0.04035336,0.065399449,0.064424324
A_24_P256552,4.30704083,4.178160751,3.789208432,4.96569964,3.659633818,3.126795356,4.173338666,3.934124734,3.419328663,3.512917754,3.575986277,3.484256658
A_24_P256654,0.369779051,0.248908206,0.360870646,0.385987304,0.184608937,0.432174963,0.379539541,0.45839579,0.432715319,0.475429952,0.538306108,0.388245982
A_24_P256692,0.149907015,0.272132977,0.099929926,0.063242692,0.195511476,0.45611082,0.10677346,0.164223216,0.221908218,0.147270615,0.200225718,0.192838939
A_24_P257108,11.88447114,11.40076557,16.65402858,13.24456724,12.11379502,5.588137424,15.03447932,17.10717934,16.53964082,11.16523182,20.50677047,20.83804461
A_24_P257336,0.060316842,0.245290336,0.073815572,0.058872365,0.181409511,0.426538272,0.049170437,0.04402351,0.061581422,0.040448079,0.04626813,0.065057852
A_24_P257348,9.939946591,0.375354582,10.19755229,11.03801159,3.604148612,0.426907407,12.26629544,14.87578194,10.10838771,11.59523376,13.21754561,7.601596249
A_24_P257359,475.034999,45.99175993,428.9295797,353.0914312,139.4252261,28.23229295,453.8739886,410.0491396,279.5134701,538.1005608,323.8807695,206.6912206
A_24_P257416,5.057379007,18.86576373,5.364165317,4.847270521,16.72958787,25.67856541,4.185085219,3.796525768,10.08380766,2.406184052,7.283133046,5.319269748
A_24_P257478,0.052954974,0.217341006,0.065264406,0.052003967,0.158188212,0.375597118,0.04166206,0.037278277,0.118254501,0.034008991,0.03902105,0.078594496
A_24_P257511,0.071324345,0.267506453,0.079524268,0.062151284,0.194292807,0.46986086,0.053712437,0.047214801,0.098257143,0.05576617,0.128301487,0.133804079
A_24_P257579,0.102637547,0.25679667,0.277949502,0.177758962,0.22194729,1.154244614,0.05354427,0.071115724,0.148866289,0.070771249,0.040061715,0.185692287
A_24_P257971,1.57099915,0.910655846,0.653619427,1.220710554,1.175090499,0.752972787,1.459795572,1.147543084,0.689741205,3.18704679,1.044909402,0.965903
A_24_P258051,10.99659066,21.85854853,15.72134997,13.83901158,21.28139031,16.44344866,12.03759768,13.85766231,18.46516181,8.764949629,13.91266989,20.60988286
A_24_P258235,0.998927052,1.743328082,0.477581183,0.715294473,1.35750369,3.660184316,0.844340072,0.772534485,0.769182823,0.734392688,0.654913666,0.888792107
A_24_P258846,0.054338894,0.221202102,0.066015609,0.051971683,0.159231128,0.380217542,0.042139208,0.051565716,0.052556339,0.033765593,0.041545182,0.119968038
